agent_id,residence,age_group,transport_pref,sensibility,doctor,home_x,home_y,work_x,work_y,initial_epi_state
1418,sparse_periphery,child,public_transit,0.648754,1,49,95,50,36,SUSCEPTIBLE
1419,dense_periphery,young,walking,0.024165,1,9,19,67,69,SUSCEPTIBLE
1420,dense_periphery,child,public_transit,0.23698,1,6,13,49,48,SUSCEPTIBLE
1421,sparse_periphery,senior,car,0.223319,1,39,82,58,44,SUSCEPTIBLE
1422,sparse_periphery,senior,car,0.432826,1,41,95,34,44,SUSCEPTIBLE
1423,sparse_periphery,child,public_transit,0.896012,1,37,23,69,37,SUSCEPTIBLE
1424,sparse_periphery,young,walking,0.481258,1,15,83,39,50,SUSCEPTIBLE
1425,sparse_periphery,senior,car,0.907248,0,84,23,51,68,SUSCEPTIBLE
1426,dense_periphery,adult,public_transit,0.362978,1,3,11,43,52,SUSCEPTIBLE
1427,sparse_periphery,child,public_transit,0.41331,0,55,20,37,51,SUSCEPTIBLE
1428,dense_periphery,adult,car,0.545563,0,4,6,59,32,SUSCEPTIBLE
1429,sparse_periphery,adult,walking,0.217559,1,84,94,48,31,SUSCEPTIBLE
1430,sparse_periphery,senior,walking,0.73033,1,75,13,35,43,SUSCEPTIBLE
1431,sparse_periphery,adult,car,0.782658,1,77,91,65,48,SUSCEPTIBLE
1432,sparse_periphery,young,walking,0.721243,1,52,86,42,31,SUSCEPTIBLE
1433,dense_periphery,young,car,0.20048,0,11,5,69,49,SUSCEPTIBLE
1434,sparse_periphery,senior,car,0.758804,1,22,38,59,58,SUSCEPTIBLE
1435,sparse_periphery,adult,public_transit,0.595987,1,96,12,45,56,SUSCEPTIBLE
1436,dense_periphery,child,public_transit,0.205553,1,7,6,58,45,SUSCEPTIBLE
1437,sparse_periphery,young,public_transit,0.291419,1,4,59,31,30,SUSCEPTIBLE
1438,sparse_periphery,senior,public_transit,0.472012,1,99,75,35,69,SUSCEPTIBLE
1439,sparse_periphery,young,car,0.941677,0,77,5,62,46,SUSCEPTIBLE
1440,sparse_periphery,senior,walking,0.358425,1,23,76,52,32,SUSCEPTIBLE
1441,sparse_periphery,senior,car,0.494428,0,57,0,53,64,SUSCEPTIBLE
1442,dense_periphery,young,car,0.381345,1,11,15,68,62,SUSCEPTIBLE
1443,sparse_periphery,senior,walking,0.603293,1,70,20,69,65,SUSCEPTIBLE
1444,sparse_periphery,adult,public_transit,0.500154,1,83,18,57,42,SUSCEPTIBLE
1445,dense_periphery,senior,public_transit,0.15202,1,12,14,33,58,SUSCEPTIBLE
1446,dense_periphery,young,car,0.159581,1,5,0,43,37,SUSCEPTIBLE
1447,dense_periphery,adult,car,0.180698,0,8,19,61,37,SUSCEPTIBLE
1448,dense_periphery,child,car,0.328084,0,11,4,30,57,SUSCEPTIBLE
1449,dense_periphery,young,public_transit,0.137093,0,2,13,53,35,SUSCEPTIBLE
1450,dense_periphery,young,public_transit,0.076643,1,7,5,67,42,SUSCEPTIBLE
1451,sparse_periphery,child,walking,0.885293,1,90,9,35,68,SUSCEPTIBLE
1452,sparse_periphery,young,public_transit,0.486596,1,52,71,58,45,SUSCEPTIBLE
1453,sparse_periphery,young,car,0.933361,1,69,92,50,49,SUSCEPTIBLE
1454,sparse_periphery,young,public_transit,0.704013,1,90,32,54,33,SUSCEPTIBLE
1455,sparse_periphery,child,public_transit,0.78093,0,15,75,57,35,SUSCEPTIBLE
1456,sparse_periphery,young,public_transit,0.930891,1,55,12,68,42,SUSCEPTIBLE
1457,sparse_periphery,young,public_transit,0.606376,0,34,25,63,61,SUSCEPTIBLE
1458,sparse_periphery,adult,car,0.428946,0,23,32,68,64,SUSCEPTIBLE
1459,sparse_periphery,young,walking,0.539593,1,61,20,62,55,SUSCEPTIBLE
1460,sparse_periphery,young,public_transit,0.901654,0,84,94,39,51,SUSCEPTIBLE
1461,sparse_periphery,senior,car,0.235058,0,37,21,40,36,SUSCEPTIBLE
1462,sparse_periphery,senior,walking,0.527953,0,60,18,65,40,SUSCEPTIBLE
1463,dense_periphery,young,walking,0.400028,0,5,9,37,35,SUSCEPTIBLE
1464,sparse_periphery,child,walking,0.562695,0,38,70,35,65,SUSCEPTIBLE
1465,dense_periphery,adult,car,0.173324,1,5,4,44,65,SUSCEPTIBLE
1466,dense_periphery,young,car,0.173692,1,12,3,65,30,SUSCEPTIBLE
1467,dense_periphery,adult,walking,0.071117,0,5,5,34,49,SUSCEPTIBLE
1468,sparse_periphery,senior,walking,0.459681,1,4,28,45,35,SUSCEPTIBLE
1469,sparse_periphery,adult,walking,0.836059,1,44,8,54,64,SUSCEPTIBLE
1470,dense_periphery,young,walking,0.203876,0,1,18,64,58,SUSCEPTIBLE
1471,dense_periphery,young,public_transit,0.443864,0,14,19,34,52,SUSCEPTIBLE
1472,dense_periphery,young,car,0.415843,0,6,8,53,56,SUSCEPTIBLE
1473,sparse_periphery,young,walking,0.302861,0,11,69,34,32,SUSCEPTIBLE
1474,sparse_periphery,adult,car,0.585757,0,65,2,68,49,SUSCEPTIBLE
1475,sparse_periphery,young,public_transit,0.821645,0,27,0,63,35,SUSCEPTIBLE
1476,sparse_periphery,young,walking,0.724732,1,16,69,34,67,SUSCEPTIBLE
1477,dense_periphery,young,public_transit,0.451942,0,12,19,45,46,SUSCEPTIBLE
1478,sparse_periphery,young,public_transit,0.680992,1,24,13,63,52,SUSCEPTIBLE
1479,dense_periphery,adult,car,0.260726,1,14,10,54,52,SUSCEPTIBLE
1480,sparse_periphery,young,walking,0.913629,1,33,91,63,45,SUSCEPTIBLE
1481,dense_periphery,senior,walking,0.18114,1,4,17,39,40,SUSCEPTIBLE
1482,sparse_periphery,adult,car,0.698628,1,18,40,53,62,SUSCEPTIBLE
1483,dense_periphery,child,public_transit,0.171867,1,5,5,62,61,SUSCEPTIBLE
1484,sparse_periphery,young,public_transit,0.821684,0,64,11,51,50,SUSCEPTIBLE
1485,sparse_periphery,young,car,0.670322,1,22,70,32,53,SUSCEPTIBLE
1486,dense_periphery,adult,public_transit,0.136055,1,8,1,61,46,SUSCEPTIBLE
1487,sparse_periphery,child,car,0.522181,1,41,81,39,39,SUSCEPTIBLE
1488,sparse_periphery,adult,car,0.83786,0,31,16,62,54,SUSCEPTIBLE
1489,dense_periphery,senior,public_transit,0.195654,0,0,2,58,51,SUSCEPTIBLE
1490,dense_periphery,senior,car,0.142773,0,5,12,62,69,SUSCEPTIBLE
1491,dense_periphery,senior,public_transit,0.548087,1,5,12,41,31,SUSCEPTIBLE
1492,sparse_periphery,senior,walking,0.725978,1,79,31,55,34,SUSCEPTIBLE
1493,sparse_periphery,young,public_transit,0.217988,0,23,34,69,55,SUSCEPTIBLE
1494,dense_periphery,senior,car,0.333849,1,9,8,38,39,SUSCEPTIBLE
1495,dense_periphery,senior,walking,0.110373,0,10,19,55,49,SUSCEPTIBLE
1496,sparse_periphery,adult,walking,0.545702,1,85,34,54,34,SUSCEPTIBLE
1497,sparse_periphery,young,public_transit,0.464115,0,67,4,55,39,SUSCEPTIBLE
1498,sparse_periphery,adult,car,0.561622,0,52,20,37,42,SUSCEPTIBLE
1499,sparse_periphery,adult,walking,0.620608,1,73,73,54,48,SUSCEPTIBLE
1500,dense_periphery,senior,walking,0.211844,1,14,17,36,62,SUSCEPTIBLE
1501,sparse_periphery,adult,public_transit,0.847161,1,50,5,47,37,SUSCEPTIBLE
1502,sparse_periphery,adult,car,0.378058,1,93,55,40,58,SUSCEPTIBLE
1503,sparse_periphery,young,public_transit,0.482194,0,33,78,33,64,SUSCEPTIBLE
1504,dense_periphery,adult,public_transit,0.3126,1,3,14,38,65,SUSCEPTIBLE
1505,dense_periphery,young,public_transit,0.131607,1,10,0,53,51,SUSCEPTIBLE
1506,sparse_periphery,young,public_transit,0.825103,1,1,90,59,48,SUSCEPTIBLE
1507,sparse_periphery,adult,car,0.603406,1,1,31,60,62,SUSCEPTIBLE
1508,sparse_periphery,young,walking,0.745304,1,34,73,56,64,SUSCEPTIBLE
1509,sparse_periphery,adult,public_transit,0.685716,1,9,44,52,31,SUSCEPTIBLE
1510,dense_periphery,senior,walking,0.129875,1,12,9,65,42,SUSCEPTIBLE
1511,dense_periphery,child,walking,0.416785,1,3,2,38,45,SUSCEPTIBLE
1512,sparse_periphery,adult,walking,0.676632,0,54,87,61,42,SUSCEPTIBLE
1513,sparse_periphery,adult,car,0.489915,1,14,92,55,60,SUSCEPTIBLE
1514,sparse_periphery,adult,public_transit,0.341399,0,55,98,32,62,SUSCEPTIBLE
1515,sparse_periphery,senior,walking,0.756967,1,8,25,38,33,SUSCEPTIBLE
1516,sparse_periphery,adult,car,0.521279,1,37,24,58,63,SUSCEPTIBLE
1517,dense_periphery,adult,walking,0.424623,1,1,19,53,60,EXPOSED
1518,dense_periphery,adult,car,0.349962,0,6,3,52,61,SUSCEPTIBLE
1519,dense_periphery,young,public_transit,0.188357,0,6,19,65,50,SUSCEPTIBLE
1520,sparse_periphery,child,public_transit,0.557525,1,76,74,34,46,SUSCEPTIBLE
1521,sparse_periphery,young,public_transit,0.558002,1,34,86,42,33,SUSCEPTIBLE
1522,sparse_periphery,child,walking,0.473913,0,10,57,49,37,SUSCEPTIBLE
1523,dense_periphery,young,car,0.389161,0,2,6,48,40,SUSCEPTIBLE
1524,dense_periphery,adult,public_transit,0.193753,1,4,7,64,48,SUSCEPTIBLE
1525,sparse_periphery,child,public_transit,0.272188,1,69,82,42,59,SUSCEPTIBLE
1526,sparse_periphery,young,public_transit,0.613886,1,48,21,51,50,SUSCEPTIBLE
1527,dense_periphery,young,public_transit,0.231379,0,7,7,69,52,SUSCEPTIBLE
1528,dense_periphery,young,public_transit,0.311953,1,5,16,60,68,SUSCEPTIBLE
1529,sparse_periphery,adult,walking,0.840357,0,85,67,54,44,SUSCEPTIBLE
1530,sparse_periphery,adult,walking,0.339329,1,86,14,68,31,SUSCEPTIBLE
1531,sparse_periphery,child,car,0.689614,0,81,81,58,62,SUSCEPTIBLE
1532,dense_periphery,senior,car,0.074074,1,1,17,63,65,SUSCEPTIBLE
1533,sparse_periphery,adult,car,0.343452,0,49,88,62,67,SUSCEPTIBLE
1534,sparse_periphery,young,car,0.551005,1,95,91,50,39,SUSCEPTIBLE
1535,sparse_periphery,young,car,0.81988,1,70,21,57,66,SUSCEPTIBLE
1536,sparse_periphery,senior,walking,0.192509,1,47,19,42,60,SUSCEPTIBLE
1537,dense_periphery,young,car,0.00346,0,9,4,68,67,SUSCEPTIBLE
1538,sparse_periphery,adult,public_transit,0.85985,1,51,99,60,64,SUSCEPTIBLE
1539,dense_periphery,senior,public_transit,0.095152,1,10,19,53,68,SUSCEPTIBLE
1540,sparse_periphery,young,walking,0.702226,0,85,92,54,64,SUSCEPTIBLE
1541,sparse_periphery,adult,walking,0.616836,0,84,9,41,64,SUSCEPTIBLE
1542,sparse_periphery,young,public_transit,0.556204,1,12,31,43,46,SUSCEPTIBLE
1543,dense_periphery,young,public_transit,0.131675,0,4,12,69,34,SUSCEPTIBLE
1544,dense_periphery,adult,public_transit,0.557125,0,1,16,56,46,SUSCEPTIBLE
1545,dense_periphery,senior,public_transit,0.522683,1,14,0,56,59,SUSCEPTIBLE
1546,sparse_periphery,senior,walking,0.312111,1,27,51,66,44,SUSCEPTIBLE
1547,sparse_periphery,adult,car,0.485701,1,3,41,59,52,SUSCEPTIBLE
1548,sparse_periphery,young,public_transit,0.642241,0,78,54,63,69,SUSCEPTIBLE
1549,sparse_periphery,adult,walking,0.307905,0,40,76,38,67,SUSCEPTIBLE
1550,dense_periphery,young,public_transit,0.047263,1,5,2,51,33,SUSCEPTIBLE
1551,dense_periphery,adult,public_transit,0.334634,0,3,0,40,53,SUSCEPTIBLE
1552,sparse_periphery,adult,public_transit,0.441871,1,15,38,61,46,SUSCEPTIBLE
1553,dense_periphery,young,public_transit,0.34106,0,11,5,51,64,SUSCEPTIBLE
1554,sparse_periphery,young,public_transit,0.838591,1,44,99,45,30,SUSCEPTIBLE
1555,sparse_periphery,child,public_transit,0.775024,1,74,4,37,35,SUSCEPTIBLE
1556,sparse_periphery,young,public_transit,0.491807,0,25,71,45,65,SUSCEPTIBLE
1557,dense_periphery,adult,car,0.607578,0,10,5,42,48,SUSCEPTIBLE
1558,sparse_periphery,senior,public_transit,0.350033,0,68,87,66,56,SUSCEPTIBLE
1559,sparse_periphery,child,public_transit,0.701076,1,53,83,62,54,SUSCEPTIBLE
1560,sparse_periphery,senior,public_transit,0.72655,1,6,20,32,43,SUSCEPTIBLE
1561,dense_periphery,adult,public_transit,0.157542,0,4,9,40,51,SUSCEPTIBLE
1562,dense_periphery,senior,public_transit,0.646629,1,8,10,34,44,SUSCEPTIBLE
1563,sparse_periphery,adult,car,0.45743,1,98,60,31,32,SUSCEPTIBLE
1564,sparse_periphery,child,public_transit,0.366077,0,44,8,60,64,SUSCEPTIBLE
1565,sparse_periphery,young,public_transit,0.62154,1,34,81,69,51,SUSCEPTIBLE
1566,sparse_periphery,adult,walking,0.69621,1,97,7,36,54,SUSCEPTIBLE
1567,sparse_periphery,senior,public_transit,0.744244,1,76,10,53,42,SUSCEPTIBLE
1568,sparse_periphery,adult,walking,0.381974,0,29,14,37,51,SUSCEPTIBLE
1569,dense_periphery,child,public_transit,0.312737,1,11,7,56,33,SUSCEPTIBLE
1570,sparse_periphery,young,public_transit,0.652481,1,12,80,61,43,SUSCEPTIBLE
1571,sparse_periphery,child,public_transit,0.599746,1,24,84,52,61,SUSCEPTIBLE
1572,sparse_periphery,adult,walking,0.641272,0,11,36,47,53,SUSCEPTIBLE
1573,sparse_periphery,young,public_transit,0.666348,1,86,78,58,41,SUSCEPTIBLE
1574,dense_periphery,child,walking,0.320339,1,0,17,57,57,SUSCEPTIBLE
1575,sparse_periphery,child,walking,0.752251,1,72,0,41,45,SUSCEPTIBLE
1576,sparse_periphery,adult,car,0.731426,0,63,95,53,62,SUSCEPTIBLE
1577,dense_periphery,adult,walking,0.230588,0,5,4,34,32,SUSCEPTIBLE
1578,dense_periphery,child,public_transit,0.12785,0,3,17,37,31,SUSCEPTIBLE
1579,sparse_periphery,senior,public_transit,0.608778,0,4,94,60,62,SUSCEPTIBLE
1580,dense_periphery,young,walking,0.205366,1,2,6,40,51,SUSCEPTIBLE
1581,dense_periphery,adult,public_transit,0.322234,0,10,10,63,40,SUSCEPTIBLE
1582,sparse_periphery,adult,car,0.802056,1,86,40,38,34,SUSCEPTIBLE
1583,sparse_periphery,child,public_transit,0.803717,1,60,5,62,67,SUSCEPTIBLE
1584,sparse_periphery,child,public_transit,0.657459,1,98,20,47,68,SUSCEPTIBLE
1585,dense_periphery,young,walking,0.247259,1,11,7,42,48,SUSCEPTIBLE
1586,sparse_periphery,adult,public_transit,0.723086,1,34,12,67,62,SUSCEPTIBLE
1587,sparse_periphery,senior,car,0.530774,0,17,82,69,43,SUSCEPTIBLE
1588,sparse_periphery,child,walking,0.781612,1,17,29,45,45,SUSCEPTIBLE
1589,sparse_periphery,adult,public_transit,0.620201,0,12,42,37,68,SUSCEPTIBLE
1590,sparse_periphery,adult,car,0.749839,0,9,99,31,69,SUSCEPTIBLE
1591,dense_periphery,senior,car,0.048506,0,8,7,53,36,SUSCEPTIBLE
1592,sparse_periphery,young,car,0.686904,0,25,61,66,51,SUSCEPTIBLE
1593,dense_periphery,child,car,0.223255,1,13,3,57,67,SUSCEPTIBLE
1594,dense_periphery,senior,car,0.431625,1,13,5,38,52,SUSCEPTIBLE
1595,sparse_periphery,senior,public_transit,0.904497,1,91,58,62,50,SUSCEPTIBLE
1596,dense_periphery,young,walking,0.260682,0,11,6,38,66,SUSCEPTIBLE
1597,dense_periphery,child,car,0.09027,1,12,18,61,46,SUSCEPTIBLE
1598,sparse_periphery,young,public_transit,0.549253,0,26,19,40,59,SUSCEPTIBLE
1599,dense_periphery,adult,public_transit,0.223853,0,3,7,48,32,SUSCEPTIBLE
1600,dense_periphery,young,car,0.591531,0,13,0,37,57,SUSCEPTIBLE
1601,sparse_periphery,senior,walking,0.967901,1,84,54,43,48,SUSCEPTIBLE
1602,sparse_periphery,young,public_transit,0.433968,1,14,72,65,37,SUSCEPTIBLE
1603,sparse_periphery,adult,public_transit,0.670922,1,78,33,48,61,SUSCEPTIBLE
1604,sparse_periphery,adult,public_transit,0.654546,0,29,64,51,43,SUSCEPTIBLE
1605,dense_periphery,child,public_transit,0.252497,1,13,4,56,38,SUSCEPTIBLE
1606,dense_periphery,adult,public_transit,0.131859,0,0,6,46,35,SUSCEPTIBLE
1607,dense_periphery,young,public_transit,0.040624,1,10,16,57,43,SUSCEPTIBLE
1608,sparse_periphery,adult,public_transit,0.420805,1,26,39,51,36,SUSCEPTIBLE
1609,sparse_periphery,child,walking,0.955857,1,36,98,59,46,SUSCEPTIBLE
1610,dense_periphery,young,car,0.00831,1,0,8,34,38,SUSCEPTIBLE
1611,sparse_periphery,senior,public_transit,0.913215,1,39,13,42,37,SUSCEPTIBLE
1612,dense_periphery,senior,car,0.288414,1,4,12,41,58,SUSCEPTIBLE
1613,sparse_periphery,adult,walking,0.790172,1,40,7,35,36,SUSCEPTIBLE
1614,dense_periphery,senior,public_transit,0.404102,0,8,6,39,65,SUSCEPTIBLE
1615,sparse_periphery,adult,public_transit,0.728509,1,38,95,32,57,SUSCEPTIBLE
1616,sparse_periphery,young,public_transit,0.589365,0,78,16,67,38,SUSCEPTIBLE
1617,sparse_periphery,adult,walking,0.432519,0,18,77,30,38,SUSCEPTIBLE
1618,sparse_periphery,adult,public_transit,0.821512,0,71,46,56,46,SUSCEPTIBLE
1619,sparse_periphery,child,public_transit,0.621487,0,69,74,62,61,SUSCEPTIBLE
1620,dense_periphery,senior,public_transit,0.133025,0,14,6,54,68,SUSCEPTIBLE
1621,dense_periphery,senior,public_transit,0.205351,1,3,19,64,47,SUSCEPTIBLE
1622,dense_periphery,adult,car,0.228764,0,6,17,30,32,SUSCEPTIBLE
1623,sparse_periphery,young,public_transit,0.270817,1,88,76,38,60,SUSCEPTIBLE
1624,sparse_periphery,adult,walking,0.534599,1,92,23,53,61,SUSCEPTIBLE
1625,sparse_periphery,adult,walking,0.48526,0,79,25,68,32,SUSCEPTIBLE
1626,sparse_periphery,child,public_transit,0.801638,1,73,40,67,54,SUSCEPTIBLE
1627,sparse_periphery,adult,car,0.687116,1,68,85,33,49,SUSCEPTIBLE
1628,dense_periphery,child,public_transit,0.036033,1,13,4,39,38,SUSCEPTIBLE
1629,dense_periphery,young,car,0.119021,1,9,11,68,46,SUSCEPTIBLE
1630,sparse_periphery,child,public_transit,0.414721,1,47,23,43,51,SUSCEPTIBLE
1631,dense_periphery,adult,public_transit,0.07477,1,2,7,34,57,SUSCEPTIBLE
1632,sparse_periphery,child,car,0.486678,1,77,86,55,35,SUSCEPTIBLE
1633,sparse_periphery,young,walking,0.712833,0,49,16,57,51,SUSCEPTIBLE
1634,sparse_periphery,young,car,0.847921,1,12,86,54,45,SUSCEPTIBLE
1635,sparse_periphery,adult,public_transit,0.886046,0,91,60,32,44,SUSCEPTIBLE
1636,sparse_periphery,young,public_transit,0.494476,0,61,24,46,55,SUSCEPTIBLE
1637,sparse_periphery,senior,public_transit,0.680714,1,16,5,47,64,SUSCEPTIBLE
1638,sparse_periphery,senior,public_transit,0.5491,0,80,45,63,41,SUSCEPTIBLE
1639,sparse_periphery,child,walking,0.527748,1,72,95,38,41,SUSCEPTIBLE
1640,sparse_periphery,young,public_transit,0.874305,0,97,37,55,66,SUSCEPTIBLE
1641,dense_periphery,young,car,0.414271,0,1,9,40,38,SUSCEPTIBLE
1642,sparse_periphery,adult,walking,0.624038,0,18,73,60,52,SUSCEPTIBLE
1643,sparse_periphery,young,car,0.701404,1,93,12,65,39,SUSCEPTIBLE
1644,sparse_periphery,adult,walking,0.450009,0,26,92,39,35,SUSCEPTIBLE
1645,sparse_periphery,adult,car,0.537601,1,83,77,43,65,SUSCEPTIBLE
1646,sparse_periphery,young,car,0.653733,1,19,2,36,54,SUSCEPTIBLE
1647,sparse_periphery,young,public_transit,0.50762,1,81,96,57,32,SUSCEPTIBLE
1648,dense_periphery,young,car,0.13742,1,12,2,60,37,SUSCEPTIBLE
1649,sparse_periphery,adult,public_transit,0.758043,0,61,3,32,31,SUSCEPTIBLE
1650,dense_periphery,senior,car,0.30187,1,13,8,55,40,SUSCEPTIBLE
1651,sparse_periphery,adult,car,0.326972,0,39,20,39,33,SUSCEPTIBLE
1652,dense_periphery,senior,car,0.517166,1,5,7,57,63,SUSCEPTIBLE
1653,dense_periphery,adult,public_transit,0.241533,1,9,5,48,41,SUSCEPTIBLE
1654,sparse_periphery,young,public_transit,0.372285,1,89,14,57,59,SUSCEPTIBLE
1655,sparse_periphery,adult,public_transit,0.297051,0,2,44,60,64,SUSCEPTIBLE
1656,dense_periphery,adult,walking,0.183191,1,6,6,36,64,SUSCEPTIBLE
1657,dense_periphery,adult,public_transit,0.023046,1,4,4,48,64,SUSCEPTIBLE
1658,dense_periphery,young,public_transit,0.286437,1,5,7,38,60,SUSCEPTIBLE
1659,sparse_periphery,young,public_transit,0.329915,1,51,86,64,59,SUSCEPTIBLE
1660,sparse_periphery,senior,public_transit,0.729366,1,88,32,33,54,SUSCEPTIBLE
1661,sparse_periphery,child,car,0.701019,1,22,93,38,33,SUSCEPTIBLE
1662,sparse_periphery,senior,car,0.741503,1,9,37,31,68,SUSCEPTIBLE
1663,sparse_periphery,senior,public_transit,0.829891,1,9,33,38,37,SUSCEPTIBLE
1664,dense_periphery,senior,car,0.399326,1,6,3,47,39,SUSCEPTIBLE
1665,dense_periphery,senior,public_transit,0.4109,1,2,5,61,39,SUSCEPTIBLE
1666,sparse_periphery,adult,public_transit,0.683485,0,25,61,63,30,SUSCEPTIBLE
1667,sparse_periphery,young,public_transit,0.357452,1,42,88,65,46,SUSCEPTIBLE
1668,sparse_periphery,adult,car,0.27808,1,56,89,31,42,SUSCEPTIBLE
1669,sparse_periphery,young,car,0.766589,1,50,20,65,35,SUSCEPTIBLE
1670,sparse_periphery,young,car,0.72389,1,11,80,31,32,SUSCEPTIBLE
1671,sparse_periphery,senior,public_transit,0.590494,1,23,54,45,35,SUSCEPTIBLE
1672,sparse_periphery,senior,car,0.6159,0,66,5,38,65,SUSCEPTIBLE
1673,sparse_periphery,adult,public_transit,0.686082,1,91,53,48,64,SUSCEPTIBLE
1674,sparse_periphery,adult,walking,0.873417,0,26,73,30,37,SUSCEPTIBLE
1675,sparse_periphery,adult,public_transit,0.326005,0,54,16,63,36,SUSCEPTIBLE
1676,sparse_periphery,senior,public_transit,0.882579,1,14,56,38,52,SUSCEPTIBLE
1677,sparse_periphery,senior,public_transit,0.270241,0,69,99,65,46,SUSCEPTIBLE
1678,sparse_periphery,senior,walking,0.27893,1,18,67,60,58,SUSCEPTIBLE
1679,sparse_periphery,adult,car,0.216673,0,78,11,31,43,SUSCEPTIBLE
1680,dense_periphery,adult,car,0.28159,1,10,4,44,36,SUSCEPTIBLE
1681,sparse_periphery,young,walking,0.440548,1,19,61,33,53,SUSCEPTIBLE
1682,dense_periphery,senior,public_transit,0.195553,1,11,4,31,68,SUSCEPTIBLE
1683,sparse_periphery,senior,walking,0.865108,0,85,40,43,34,SUSCEPTIBLE
1684,sparse_periphery,young,walking,0.632077,1,9,75,53,37,SUSCEPTIBLE
1685,sparse_periphery,adult,car,0.80385,1,61,10,39,60,SUSCEPTIBLE
1686,sparse_periphery,adult,walking,0.955035,0,0,92,38,49,SUSCEPTIBLE
1687,dense_periphery,senior,walking,0.157336,0,10,6,59,67,SUSCEPTIBLE
1688,sparse_periphery,adult,public_transit,0.807054,0,21,95,39,59,SUSCEPTIBLE
1689,sparse_periphery,adult,public_transit,0.55617,1,91,32,45,68,SUSCEPTIBLE
1690,dense_periphery,child,car,0.154783,1,7,0,38,51,SUSCEPTIBLE
1691,sparse_periphery,adult,public_transit,0.503597,1,28,46,54,66,SUSCEPTIBLE
1692,dense_periphery,child,walking,0.109307,0,6,15,60,60,SUSCEPTIBLE
1693,sparse_periphery,young,public_transit,0.642139,1,6,47,51,43,SUSCEPTIBLE
1694,sparse_periphery,young,public_transit,0.775225,1,1,31,66,56,SUSCEPTIBLE
1695,sparse_periphery,adult,public_transit,0.644218,1,31,78,55,34,SUSCEPTIBLE
1696,sparse_periphery,senior,public_transit,0.403915,0,40,2,54,41,SUSCEPTIBLE
1697,dense_periphery,young,car,0.330523,1,0,16,54,30,SUSCEPTIBLE
1698,dense_periphery,child,public_transit,0.11245,1,4,12,42,52,SUSCEPTIBLE
1699,dense_periphery,senior,public_transit,0.169684,1,9,6,67,62,SUSCEPTIBLE
1700,sparse_periphery,young,car,0.459511,1,24,6,37,60,SUSCEPTIBLE
1701,sparse_periphery,adult,car,0.890038,0,46,3,59,69,SUSCEPTIBLE
1702,dense_periphery,adult,car,0.25012,1,6,15,58,31,SUSCEPTIBLE
1703,dense_periphery,adult,public_transit,0.056999,0,14,2,36,33,SUSCEPTIBLE
1704,sparse_periphery,child,walking,0.631663,1,74,97,52,61,SUSCEPTIBLE
1705,sparse_periphery,adult,public_transit,0.902194,0,18,47,56,36,SUSCEPTIBLE
1706,sparse_periphery,adult,walking,0.497579,0,8,39,59,55,SUSCEPTIBLE
1707,sparse_periphery,child,public_transit,0.559935,0,88,16,64,30,SUSCEPTIBLE
1708,dense_periphery,senior,public_transit,0.535942,0,3,2,51,53,SUSCEPTIBLE
1709,sparse_periphery,young,walking,0.755009,0,64,74,45,62,SUSCEPTIBLE
1710,sparse_periphery,young,car,0.870078,1,35,92,69,65,SUSCEPTIBLE
1711,sparse_periphery,young,car,0.45343,0,55,99,56,50,SUSCEPTIBLE
1712,sparse_periphery,adult,walking,0.529826,1,91,57,62,53,SUSCEPTIBLE
1713,sparse_periphery,adult,walking,0.481252,0,17,31,33,60,SUSCEPTIBLE
1714,dense_periphery,adult,public_transit,0.21762,1,2,16,66,57,SUSCEPTIBLE
1715,dense_periphery,young,public_transit,0.205178,0,10,10,43,65,SUSCEPTIBLE
1716,dense_periphery,adult,public_transit,0.323048,0,5,17,65,39,SUSCEPTIBLE
1717,sparse_periphery,senior,public_transit,0.351162,0,34,75,51,63,SUSCEPTIBLE
1718,sparse_periphery,child,car,0.612325,1,66,24,36,68,SUSCEPTIBLE
1719,sparse_periphery,senior,walking,0.464853,0,84,97,68,30,SUSCEPTIBLE
1720,sparse_periphery,adult,car,0.32581,0,41,76,31,65,SUSCEPTIBLE
1721,sparse_periphery,young,public_transit,0.313826,1,15,65,49,49,SUSCEPTIBLE
1722,sparse_periphery,young,public_transit,0.626553,1,61,98,50,65,SUSCEPTIBLE
